state,action,q_value,last_action
"pub_('2', '3', '3')_priv_('10',)_-2.5_8_4",draw_deck_3,1.01,"g_239_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('A', 'J', 'K')_priv_('7',)_0.5_3_4",take_discard_3,1.01,"g_245_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', 'J', 'J')_priv_('5',)_2.0_2_4",take_discard_3,1.01,"g_246_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', '6')_priv_('5',)_2.5_A_4",take_discard_3,1.01,"g_247_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', '9')_priv_('6',)_-4.0_8_4",draw_deck_3,1.01,"g_248_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '7', '7')_priv_('K',)_6.0_J_4",take_discard_3,1.01,"g_249_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'J', 'J')_priv_('Q',)_-3.5_9_4",draw_deck_3,1.01,"g_250_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('4', '5', '8')_priv_('9',)_2.5_A_4",take_discard_3,1.01,"g_251_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', 'K')_priv_('2',)_9.0_9_4",take_discard_3,1.01,"g_253_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'A')_priv_('8',)_-0.5_4_4",take_discard_3,1.01,"g_255_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', '7')_priv_('K',)_-6.5_10_4",take_discard_3,1.01,"g_256_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '7')_priv_('2',)_-2.0_3_4",take_discard_3,1.01,"g_257_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '7', 'J')_priv_('5',)_-6.0_Q_4",take_discard_3,1.01,"g_258_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '6', 'J')_priv_('J',)_-10.0_K_4",draw_deck_flip_2,1.01,"g_259_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('7', '7', 'Q')_priv_('6',)_-6.5_K_4",take_discard_3,1.01,"g_262_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'Q', 'Q')_priv_('A',)_-7.0_6_4",take_discard_3,1.01,"g_272_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'A', 'J')_priv_('A',)_-9.0_8_4",take_discard_3,1.01,"g_273_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'Q')_priv_('10',)_13.5_Q_4",take_discard_2,1.01,"g_274_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('3', '3', 'J')_priv_('K',)_4.0_2_4",draw_deck_flip_3,1.01,"g_275_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('6', '8', 'J')_priv_('7',)_0.5_3_4",take_discard_3,1.01,"g_276_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '6')_priv_('J',)_5.5_6_4",take_discard_3,1.01,"g_279_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'A')_priv_('10',)_-2.0_7_4",draw_deck_flip_2,1.01,"g_280_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('3', '6', 'K')_priv_()_0.5_J_4",take_discard_1,1.01,"g_281_r_4: {'type': 'take_discard', 'position': 1}"
"pub_('4', '4', '7')_priv_('2',)_-2.0_3_4",take_discard_3,1.01,"g_283_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '8', 'K')_priv_('7',)_-5.5_7_4",draw_deck_3,1.01,"g_284_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '8', 'A')_priv_('6',)_-1.0_3_4",take_discard_3,1.01,"g_286_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '7', 'Q')_priv_('A',)_-2.0_2_4",take_discard_3,1.01,"g_288_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', 'Q')_priv_('9',)_1.0_2_4",take_discard_3,1.01,"g_290_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '7', 'J')_priv_('8',)_-4.0_9_4",draw_deck_flip_2,1.01,"g_291_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('3', '5', '8')_priv_()_0.5_A_4",draw_deck_flip_0,1.01,"g_294_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 0}"
"pub_('2', '2', '4')_priv_('3',)_-8.0_Q_4",take_discard_3,1.01,"g_295_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', 'K')_priv_('10',)_12.5_K_4",take_discard_2,1.01,"g_296_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('5', '7', 'A')_priv_('2',)_-1.5_2_4",take_discard_3,1.01,"g_297_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', '7')_priv_('A',)_3.5_3_4",take_discard_3,1.01,"g_299_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '7')_priv_('3',)_-7.0_8_4",take_discard_3,1.01,"g_302_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', '9')_priv_('9',)_-10.0_A_4",take_discard_3,1.01,"g_304_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', 'J')_priv_('9',)_3.0_A_4",take_discard_3,1.01,"g_305_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', '7')_priv_('9',)_0.0_4_4",take_discard_3,1.01,"g_306_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', '8')_priv_('2',)_10.0_10_4",take_discard_2,1.01,"g_307_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('4', '8', 'J')_priv_('Q',)_1.0_3_4",take_discard_3,1.01,"g_309_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'J')_priv_('5',)_-5.0_8_4",take_discard_3,1.01,"g_310_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'K', 'Q')_priv_('4',)_6.0_5_4",take_discard_3,1.01,"g_312_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', '8')_priv_('7',)_1.0_8_4",draw_deck_flip_3,1.01,"g_315_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('10', 'Q', 'Q')_priv_('K',)_14.5_10_4",take_discard_3,1.01,"g_317_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', '8')_priv_('10',)_-5.0_10_4",take_discard_3,1.01,"g_318_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'J', 'Q')_priv_('7',)_1.0_2_4",draw_deck_flip_3,1.01,"g_320_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('K', 'Q', 'Q')_priv_('9',)_0.0_4_4",take_discard_3,1.01,"g_322_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '7')_priv_('K',)_-4.0_9_4",take_discard_2,1.01,"g_323_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('7', '8', '9')_priv_('3',)_0.5_J_4",take_discard_3,1.01,"g_324_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', '6')_priv_('8',)_4.0_J_4",take_discard_3,1.01,"g_329_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'J', 'J')_priv_('8',)_-0.5_6_4",take_discard_3,1.01,"g_332_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'A', 'J')_priv_('9',)_1.5_4_4",take_discard_2,1.01,"g_333_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('2', '6', '9')_priv_('6',)_-16.0_K_4",take_discard_3,1.01,"g_337_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'J', 'K')_priv_('10',)_-4.0_8_4",take_discard_3,1.01,"g_341_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', '8')_priv_('6',)_-3.0_6_4",take_discard_2,1.01,"g_345_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', 'K', 'K')_priv_('Q',)_5.0_J_4",draw_deck_3,1.01,"g_347_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('7', 'A', 'A')_priv_('6',)_10.5_7_4",take_discard_3,1.01,"g_349_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', 'A')_priv_('9',)_-1.0_6_4",draw_deck_flip_3,1.01,"g_350_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('9', 'A', 'J')_priv_('2',)_-6.0_7_4",take_discard_3,1.01,"g_351_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '3', '6')_priv_('8',)_-5.5_K_4",take_discard_3,1.01,"g_352_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', 'J')_priv_('A',)_-1.0_A_4",take_discard_3,1.01,"g_354_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', '5')_priv_('8',)_-6.0_K_4",draw_deck_2,1.01,"g_355_r_4: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('2', '5', '9')_priv_('8',)_5.5_2_4",take_discard_3,1.01,"g_361_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', '9', 'A')_priv_('J',)_-10.0_Q_4",draw_deck_3,1.01,"g_362_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '7', 'Q')_priv_('9',)_6.0_3_4",take_discard_3,1.01,"g_368_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'A')_priv_('3',)_-3.0_5_4",take_discard_3,1.01,"g_370_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '9', 'K')_priv_('9',)_-3.0_6_4",take_discard_3,1.01,"g_372_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', '8')_priv_('K',)_9.5_6_4",take_discard_3,1.01,"g_375_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '2', 'K')_priv_('5',)_-3.0_6_4",take_discard_2,1.01,"g_376_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('4', '7', 'J')_priv_('5',)_7.0_4_4",draw_deck_3,1.01,"g_377_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '4', '9')_priv_('10',)_6.5_3_4",take_discard_3,1.01,"g_378_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'K')_priv_('6',)_0.0_2_4",take_discard_3,1.01,"g_379_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '6', 'A')_priv_('10',)_-20.0_K_4",take_discard_3,1.01,"g_384_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'A')_priv_('4',)_-4.5_J_4",take_discard_3,1.01,"g_385_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '9')_priv_('5',)_12.0_9_4",take_discard_2,1.01,"g_386_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('3', 'J', 'J')_priv_('10',)_-3.5_9_4",draw_deck_3,1.01,"g_388_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('6', '8', 'A')_priv_('7',)_0.5_3_4",take_discard_3,1.01,"g_390_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', 'A')_priv_()_1.5_4_4",draw_deck_1,1.01,"g_395_r_4: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('8', 'J', 'K')_priv_('A',)_10.0_K_4",take_discard_3,1.01,"g_396_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'J', 'J')_priv_('9',)_0.0_9_4",take_discard_2,1.01,"g_397_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('8', '9', 'K')_priv_('9',)_1.0_K_4",take_discard_3,1.01,"g_401_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'K', 'K')_priv_('Q',)_1.5_4_4",take_discard_2,1.01,"g_406_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('K', 'Q', 'Q')_priv_('6',)_0.0_3_4",take_discard_3,1.01,"g_407_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', 'J')_priv_('K',)_4.0_A_4",take_discard_3,1.01,"g_408_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', '8', 'J')_priv_('3',)_-1.5_4_4",take_discard_3,1.01,"g_409_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'A', 'K')_priv_('A',)_-10.5_9_4",draw_deck_flip_3,1.01,"g_412_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('3', '6', '6')_priv_('A',)_-9.5_K_4",take_discard_2,1.01,"g_413_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('2', '6', 'Q')_priv_('6',)_-11.5_5_4",take_discard_3,1.01,"g_415_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '7', '8')_priv_('2',)_8.5_8_4",take_discard_3,1.01,"g_416_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '6')_priv_('6',)_-6.0_J_4",take_discard_2,1.01,"g_417_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('10', '10', '4')_priv_('K',)_2.0_3_4",take_discard_3,1.01,"g_420_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', '8')_priv_('Q',)_6.0_2_4",take_discard_3,1.01,"g_421_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '8', '8')_priv_('Q',)_-5.0_10_4",take_discard_3,1.01,"g_423_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '5', 'J')_priv_('5',)_-2.0_3_4",take_discard_2,1.01,"g_424_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', 'A', 'J')_priv_('7',)_-5.0_9_4",take_discard_2,1.01,"g_425_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', 'K', 'K')_priv_('7',)_4.0_J_4",take_discard_3,1.01,"g_426_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', '8')_priv_('Q',)_3.0_J_4",draw_deck_3,1.01,"g_427_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '8', 'A')_priv_('K',)_13.5_10_4",take_discard_3,1.01,"g_429_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '9', '9')_priv_('10',)_-3.0_8_4",take_discard_3,1.01,"g_431_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'J', 'J')_priv_('K',)_5.0_A_4",take_discard_2,1.01,"g_432_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('10', '2', 'J')_priv_('7',)_3.5_J_4",take_discard_3,1.01,"g_433_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', 'Q')_priv_('J',)_9.0_10_4",take_discard_3,1.01,"g_434_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '2', '8')_priv_('3',)_-5.0_7_4",take_discard_3,1.01,"g_435_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'K')_priv_('K',)_-10.0_J_4",take_discard_3,1.01,"g_436_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'J', 'Q')_priv_()_-3.5_8_4",take_discard_0,1.01,"g_437_r_4: {'type': 'take_discard', 'position': 0}"
"pub_('6', '7', 'Q')_priv_('K',)_10.0_7_4",take_discard_3,1.01,"g_438_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', 'J')_priv_('A',)_-3.0_4_4",take_discard_2,1.01,"g_440_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', '7', 'A')_priv_('2',)_-7.0_8_4",take_discard_2,1.01,"g_443_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('2', '7', 'A')_priv_('4',)_-3.0_5_4",take_discard_3,1.01,"g_446_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', 'K', 'K')_priv_('A',)_-8.5_9_4",take_discard_2,1.01,"g_451_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('4', '5', '9')_priv_('2',)_-10.0_10_4",draw_deck_flip_3,1.01,"g_452_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('6', '6', '9')_priv_('8',)_3.0_A_4",take_discard_3,1.01,"g_453_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '2', '4')_priv_('5',)_7.5_4_4",take_discard_2,1.01,"g_454_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', '8', 'J')_priv_('2',)_-3.5_4_4",take_discard_3,1.01,"g_457_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', '9')_priv_('K',)_-1.0_3_4",take_discard_3,1.01,"g_458_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', '9')_priv_('Q',)_-5.0_10_4",take_discard_3,1.01,"g_459_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'A')_priv_('10',)_1.5_3_4",take_discard_3,1.01,"g_460_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'K')_priv_('4',)_-3.0_5_4",take_discard_3,1.01,"g_463_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '9', 'J')_priv_('7',)_0.0_3_4",take_discard_3,1.01,"g_464_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', 'J')_priv_('8',)_2.5_A_4",draw_deck_3,1.01,"g_465_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '6', '9')_priv_()_-0.5_A_4",take_discard_1,1.01,"g_466_r_4: {'type': 'take_discard', 'position': 1}"
"pub_('2', '3', '6')_priv_('2',)_-12.5_K_4",take_discard_3,1.01,"g_467_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', '9')_priv_('A',)_-2.5_2_4",take_discard_2,1.01,"g_471_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('K', 'K', 'K')_priv_('K',)_-14.0_4_4",take_discard_3,1.01,"g_473_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', 'J')_priv_('7',)_8.5_5_4",take_discard_3,1.01,"g_475_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', 'J')_priv_('A',)_-2.5_3_4",take_discard_2,1.01,"g_476_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('5', '8', '8')_priv_('3',)_0.0_2_4",take_discard_3,1.01,"g_479_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'A')_priv_('J',)_3.5_4_4",take_discard_3,1.01,"g_480_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'J')_priv_('3',)_8.0_6_4",take_discard_2,1.01,"g_481_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('5', 'A', 'Q')_priv_('8',)_-6.5_10_4",take_discard_3,1.01,"g_483_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', '5')_priv_('7',)_-7.5_K_4",take_discard_3,1.01,"g_484_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', 'A')_priv_('A',)_-0.5_A_4",take_discard_3,1.01,"g_485_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '8', 'Q')_priv_('Q',)_-19.0_9_4",take_discard_3,1.01,"g_486_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', 'A')_priv_('8',)_2.0_10_4",take_discard_3,1.01,"g_487_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '6')_priv_('5',)_-5.5_8_4",take_discard_2,1.01,"g_488_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('10', '5', 'J')_priv_('9',)_-4.0_8_4",take_discard_3,1.01,"g_490_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'J')_priv_('7',)_-6.0_10_4",take_discard_3,1.01,"g_492_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '8', 'K')_priv_('K',)_-7.0_3_4",take_discard_2,1.01,"g_495_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', 'A', 'K')_priv_('7',)_1.0_2_4",take_discard_3,1.01,"g_496_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '3', '8')_priv_()_-2.0_3_4",take_discard_1,1.01,"g_497_r_4: {'type': 'take_discard', 'position': 1}"
"pub_('5', '5', 'K')_priv_('K',)_-10.0_J_4",draw_deck_flip_3,1.01,"g_499_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('6', 'A', 'A')_priv_('4',)_9.0_6_4",take_discard_3,1.01,"g_500_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'J')_priv_('9',)_3.5_2_4",take_discard_3,0.21000000000000002,"g_18_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'J')_priv_('5',)_3.0_A_4",take_discard_3,0.21000000000000002,"g_240_r_4: {'type': 'take_discard', 'position': 3}"
"pub_()_priv_('2', '7')_2.0_J_1",take_discard_0,0.03520000000000001,"g_464_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('A', 'Q')_1.0_J_1",take_discard_0,0.0199,"g_65_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('3', 'J')_-1.0_A_1",draw_deck_flip_3,0.0199,"g_109_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('4', '5')_1.0_2_1",take_discard_0,0.0199,"g_488_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('7', 'J')_-5.0_5_1",draw_deck_flip_3,0.019000000000000003,"g_425_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('5', 'A')_-3.0_4_1",draw_deck_0,0.019000000000000003,"g_328_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('10', '9')_-9.0_Q_1",draw_deck_0,0.019000000000000003,"g_158_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('4', 'A')_-9.0_10_1",draw_deck_0,0.019000000000000003,"g_399_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('10', 'A')_-5.0_6_1",draw_deck_0,0.019000000000000003,"g_223_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('J',)_priv_('2', '9')_-3.0_5_2",draw_deck_1,0.019000000000000003,"g_218_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('3', '8')_-3.5_6_1",draw_deck_0,0.019000000000000003,"g_352_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('J',)_priv_('A', 'Q')_-9.0_K_2",draw_deck_1,0.019000000000000003,"g_65_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('J',)_priv_('3',)_2.5_J_2",take_discard_0,0.019000000000000003,"g_109_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('2', 'K')_-8.0_K_1",draw_deck_0,0.019000000000000003,"g_498_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('A',)_priv_('2', '4')_-3.5_5_2",draw_deck_1,0.019000000000000003,"g_147_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('2', '3')_-10.0_K_1",draw_deck_flip_1,0.019000000000000003,"g_222_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('J',)_priv_('A',)_1.0_J_2",take_discard_0,0.019000000000000003,"g_63_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('A', 'J')_-2.0_2_1",draw_deck_flip_3,0.019000000000000003,"g_476_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('2', '3')_-8.0_10_1",draw_deck_0,0.019000000000000003,"g_177_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('J',)_priv_('K',)_-1.0_5_2",draw_deck_0,0.019000000000000003,"g_182_r_2: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('J', 'K')_-10.0_Q_1",draw_deck_flip_2,0.019000000000000003,"g_408_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('J',)_priv_('2', '7')_-3.0_5_2",draw_deck_1,0.019000000000000003,"g_351_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('5', 'A')_1.0_J_1",take_discard_0,0.019000000000000003,"g_357_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('8', 'K')_-3.5_8_1",draw_deck_0,0.019000000000000003,"g_275_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('3', '9')_-5.5_8_1",draw_deck_0,0.019000000000000003,"g_414_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('5', '7')_-2.0_2_1",draw_deck_flip_0,0.019000000000000003,"g_377_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 0}"
"pub_()_priv_('A', 'Q')_-7.0_8_1",draw_deck_0,0.019000000000000003,"g_176_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('9', 'J')_-10.0_10_1",draw_deck_flip_3,0.019000000000000003,"g_268_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('4', '9')_1.0_2_1",take_discard_0,0.019000000000000003,"g_333_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('5', 'A')_-7.0_8_1",draw_deck_0,0.019000000000000003,"g_261_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('3', '8')_-2.5_5_1",draw_deck_0,0.019000000000000003,"g_361_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('9', 'A')_-1.0_2_1",draw_deck_0,0.019000000000000003,"g_412_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('J', 'Q')_-9.0_9_1",draw_deck_flip_3,0.019000000000000003,"g_437_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('3', '9')_-1.0_2_1",draw_deck_0,0.019000000000000003,"g_448_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('10', '2')_-7.0_8_1",draw_deck_0,0.019000000000000003,"g_260_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('3', 'A')_-9.0_Q_1",draw_deck_0,0.019000000000000003,"g_471_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('2', 'Q')_-8.0_10_1",draw_deck_0,0.019000000000000003,"g_309_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('A', 'K')_-9.0_K_1",draw_deck_0,0.019000000000000003,"g_367_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('4', 'K')_-3.0_6_1",draw_deck_0,0.019000000000000003,"g_449_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('10', '3')_-3.5_6_1",draw_deck_0,0.019000000000000003,"g_364_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('10', '7')_5.0_J_1",take_discard_0,0.019000000000000003,"g_447_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('3', '6')_-4.5_7_1",take_discard_0,0.019000000000000003,"g_379_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('2', 'K')_-6.0_7_1",take_discard_0,0.019000000000000003,"g_297_r_1: {'type': 'take_discard', 'position': 0}"
