state,action,q_value,last_action
"pub_('10', '2', '3')_priv_('10',)_-19.0_9_4",take_discard_3,1.01,"g_337_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', 'J')_priv_('10',)_-16.0_6_4",draw_deck_flip_3,1.01,"g_338_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('2', '2', 'K')_priv_('5',)_-3.0_6_4",draw_deck_3,1.01,"g_339_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('7', '8', 'J')_priv_('2',)_-4.5_5_4",take_discard_3,1.01,"g_340_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', '9')_priv_('K',)_3.5_A_4",take_discard_3,1.01,"g_342_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', '3')_priv_('A',)_-2.5_3_4",draw_deck_3,1.01,"g_344_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '8', 'A')_priv_('10',)_-2.0_6_4",take_discard_3,1.01,"g_345_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '7', 'A')_priv_('9',)_6.5_2_4",take_discard_3,1.01,"g_346_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'A', 'Q')_priv_('6',)_4.0_A_4",take_discard_3,1.01,"g_347_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'Q', 'Q')_priv_('5',)_-4.0_8_4",take_discard_3,1.01,"g_350_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'J', 'J')_priv_('8',)_4.0_J_4",take_discard_3,1.01,"g_351_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '3', '3')_priv_('4',)_1.0_2_4",take_discard_2,1.01,"g_353_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('8', '8', 'A')_priv_('3',)_-1.5_4_4",take_discard_2,1.01,"g_354_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('3', '6', 'A')_priv_('6',)_-16.0_K_4",draw_deck_flip_3,1.01,"g_355_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('6', 'J', 'Q')_priv_('7',)_13.0_Q_4",take_discard_3,1.01,"g_356_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'A', 'K')_priv_('9',)_4.0_A_4",take_discard_3,1.01,"g_358_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'J')_priv_('5',)_-9.0_4_4",take_discard_3,1.01,"g_360_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', '6')_priv_('4',)_1.0_5_4",take_discard_3,1.01,"g_363_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '3', '4')_priv_('J',)_-1.5_A_4",draw_deck_3,1.01,"g_364_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', 'A', 'Q')_priv_('Q',)_-20.0_10_4",draw_deck_flip_3,1.01,"g_365_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('3', 'J', 'K')_priv_('9',)_0.0_4_4",draw_deck_3,1.01,"g_366_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '7', '9')_priv_('4',)_0.5_A_4",take_discard_2,1.01,"g_370_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('7', 'J', 'K')_priv_('6',)_10.0_7_4",take_discard_3,1.01,"g_375_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', '8')_priv_('A',)_5.5_5_4",take_discard_3,1.01,"g_378_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', 'K', 'K')_priv_('9',)_-3.5_8_4",take_discard_3,1.01,"g_379_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '8', 'A')_priv_('7',)_-13.0_6_4",take_discard_3,1.01,"g_380_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '7')_priv_('3',)_-7.0_9_4",draw_deck_3,1.01,"g_381_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '3', '5')_priv_('6',)_0.5_2_4",take_discard_3,1.01,"g_382_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', 'J')_priv_('10',)_10.0_5_4",take_discard_3,1.01,"g_384_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '8', 'J')_priv_('2',)_-2.5_3_4",take_discard_3,1.01,"g_385_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', '9')_priv_('7',)_2.5_J_4",take_discard_3,1.01,"g_394_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', 'Q')_priv_('Q',)_-13.0_3_4",take_discard_3,1.01,"g_396_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'A', 'A')_priv_('K',)_3.5_2_4",take_discard_3,1.01,"g_397_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '9', 'A')_priv_('8',)_2.0_2_4",take_discard_3,1.01,"g_398_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', 'A', 'K')_priv_('6',)_0.5_2_4",take_discard_3,1.01,"g_399_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', '4')_priv_('2',)_0.0_J_4",take_discard_3,1.01,"g_400_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', '5')_priv_('5',)_-7.0_2_4",take_discard_3,1.01,"g_401_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'A')_priv_('5',)_-6.5_9_4",take_discard_3,1.01,"g_402_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'A', 'A')_priv_('4',)_0.5_3_4",take_discard_3,1.01,"g_403_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', '7')_priv_('6',)_1.5_2_4",take_discard_3,1.01,"g_404_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', 'J')_priv_('3',)_-0.5_2_4",take_discard_3,1.01,"g_405_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'A', 'J')_priv_('4',)_-7.0_K_4",take_discard_3,1.01,"g_409_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'A')_priv_('J',)_-9.5_9_4",draw_deck_3,1.01,"g_410_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '2', 'J')_priv_('9',)_-5.5_K_4",take_discard_3,1.01,"g_412_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'A', 'K')_priv_('6',)_13.0_K_4",take_discard_3,1.01,"g_413_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'A')_priv_('A',)_-8.5_7_4",take_discard_3,1.01,"g_414_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'J', 'J')_priv_('6',)_-4.0_8_4",take_discard_3,1.01,"g_416_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', '6')_priv_('J',)_-6.0_6_4",take_discard_3,1.01,"g_418_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'A', 'J')_priv_('A',)_-3.5_2_4",take_discard_3,1.01,"g_419_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'Q')_priv_('K',)_-1.5_5_4",take_discard_3,1.01,"g_420_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'A', 'J')_priv_('K',)_-4.5_Q_4",take_discard_3,1.01,"g_421_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', 'A', 'J')_priv_('4',)_8.5_6_4",take_discard_3,1.01,"g_426_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', '9')_priv_('J',)_-7.5_7_4",take_discard_3,1.01,"g_430_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', '8')_priv_('Q',)_-5.5_K_4",draw_deck_2,1.01,"g_432_r_4: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('2', '4', '4')_priv_('7',)_7.0_2_4",take_discard_3,1.01,"g_435_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'Q')_priv_('6',)_3.5_A_4",take_discard_3,1.01,"g_436_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', 'J')_priv_('4',)_-5.0_7_4",take_discard_3,1.01,"g_437_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'J', 'Q')_priv_('9',)_-5.5_10_4",draw_deck_3,1.01,"g_438_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('4', '5', 'J')_priv_('K',)_3.5_A_4",take_discard_3,1.01,"g_440_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', '6')_priv_('5',)_-8.0_Q_4",take_discard_3,1.01,"g_441_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', '9')_priv_('10',)_-5.0_Q_4",take_discard_3,1.01,"g_442_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', 'Q')_priv_('4',)_-1.5_3_4",take_discard_3,1.01,"g_444_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', '7')_priv_('Q',)_-3.0_8_4",take_discard_3,1.01,"g_446_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '5', '7')_priv_('7',)_-17.0_Q_4",take_discard_3,1.01,"g_447_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '6')_priv_('6',)_-6.0_J_4",draw_deck_flip_3,1.01,"g_448_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('5', '7', 'J')_priv_('9',)_1.0_3_4",take_discard_3,1.01,"g_452_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'A', 'J')_priv_('7',)_5.5_A_4",take_discard_3,1.01,"g_454_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', '8')_priv_('2',)_8.5_8_4",take_discard_3,1.01,"g_457_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '5', 'J')_priv_('Q',)_-1.0_6_4",take_discard_3,1.01,"g_458_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'A')_priv_('3',)_1.5_J_4",take_discard_3,1.01,"g_460_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'J')_priv_('J',)_5.5_6_4",take_discard_3,1.01,"g_461_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'A', 'Q')_priv_('K',)_-1.0_5_4",take_discard_3,1.01,"g_462_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'Q')_priv_('5',)_5.5_4_4",take_discard_3,1.01,"g_463_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'K', 'Q')_priv_('J',)_1.5_3_4",take_discard_3,1.01,"g_464_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', 'A', 'J')_priv_('2',)_-3.5_5_4",take_discard_3,1.01,"g_466_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'A')_priv_('9',)_-4.5_Q_4",take_discard_3,1.01,"g_470_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', '6')_priv_('J',)_-10.5_Q_4",take_discard_3,1.01,"g_471_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '3', 'Q')_priv_('K',)_-3.5_8_4",take_discard_3,1.01,"g_472_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'K')_priv_('5',)_-0.5_3_4",take_discard_3,1.01,"g_473_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', '5')_priv_('7',)_1.5_A_4",take_discard_3,1.01,"g_474_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', 'Q')_priv_('J',)_5.5_7_4",take_discard_3,1.01,"g_478_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'Q', 'Q')_priv_('9',)_-4.5_10_4",take_discard_3,1.01,"g_480_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '7')_priv_('A',)_-0.5_A_4",take_discard_3,1.01,"g_481_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '6', '9')_priv_('4',)_10.5_10_4",take_discard_3,1.01,"g_482_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'J', 'J')_priv_('K',)_3.5_3_4",take_discard_2,1.01,"g_486_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('10', '4', 'J')_priv_('5',)_1.5_A_4",take_discard_3,1.01,"g_487_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'Q', 'Q')_priv_('2',)_-9.0_K_4",take_discard_3,1.01,"g_488_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'J', 'K')_priv_('10',)_2.0_2_4",take_discard_3,1.01,"g_491_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'J', 'J')_priv_('9',)_12.0_7_4",take_discard_2,1.01,"g_493_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('4', '9', 'J')_priv_('4',)_-14.0_K_4",draw_deck_3,1.01,"g_494_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('5', 'Q', 'Q')_priv_('10',)_2.0_3_4",take_discard_3,1.01,"g_495_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', 'J')_priv_('J',)_-10.5_Q_4",take_discard_3,1.01,"g_496_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', 'J')_priv_('8',)_-5.0_9_4",take_discard_3,1.01,"g_497_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'J', 'Q')_priv_('8',)_4.0_J_4",take_discard_3,1.01,"g_499_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'J', 'J')_priv_('7',)_1.0_4_4",take_discard_2,1.01,"g_500_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('10', 'J', 'J')_priv_('6',)_-5.5_9_4",take_discard_3,1.01,"g_503_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', '7')_priv_('K',)_0.0_4_4",take_discard_3,1.01,"g_506_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '6', '7')_priv_('8',)_2.0_J_4",take_discard_3,1.01,"g_508_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', 'A')_priv_('K',)_-2.5_8_4",take_discard_3,1.01,"g_509_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'K', 'K')_priv_('J',)_-9.5_9_4",take_discard_3,1.01,"g_511_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', 'J')_priv_('A',)_-7.0_7_4",take_discard_3,1.01,"g_514_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', 'J')_priv_('6',)_0.5_2_4",take_discard_3,1.01,"g_515_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '3', '6')_priv_('2',)_-6.5_8_4",take_discard_3,1.01,"g_516_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '7')_priv_('3',)_-8.5_10_4",take_discard_3,1.01,"g_517_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '8', '9')_priv_('5',)_8.0_6_4",take_discard_3,1.01,"g_519_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', 'J')_priv_('3',)_-6.5_9_4",take_discard_3,1.01,"g_520_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '5', 'A')_priv_('8',)_-6.0_10_4",take_discard_3,1.01,"g_521_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '5')_priv_('4',)_-11.0_7_4",take_discard_3,1.01,"g_522_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', 'J', 'Q')_priv_('10',)_-7.0_10_4",take_discard_3,1.01,"g_523_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '8', '8')_priv_('9',)_0.5_4_4",take_discard_3,1.01,"g_524_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'A')_priv_('K',)_-6.0_K_4",draw_deck_3,1.01,"g_525_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '2', '2')_priv_('6',)_-4.5_9_4",take_discard_3,1.01,"g_527_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '8', 'K')_priv_('A',)_-6.0_5_4",draw_deck_3,1.01,"g_530_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '5', 'A')_priv_('Q',)_3.0_2_4",take_discard_3,1.01,"g_531_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', 'J')_priv_('10',)_-7.0_3_4",take_discard_3,1.01,"g_532_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '6', '6')_priv_('9',)_-2.0_7_4",draw_deck_2,1.01,"g_533_r_4: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('10', '10', '8')_priv_('A',)_-3.5_4_4",take_discard_3,1.01,"g_535_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', '9')_priv_('4',)_-1.5_3_4",take_discard_3,1.01,"g_538_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', '9')_priv_('2',)_7.0_7_4",take_discard_3,1.01,"g_540_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '5', 'A')_priv_('9',)_8.0_3_4",take_discard_3,1.01,"g_541_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '8', 'Q')_priv_('Q',)_-17.0_7_4",draw_deck_flip_3,1.01,"g_542_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('4', 'Q', 'Q')_priv_('7',)_-6.0_K_4",take_discard_3,1.01,"g_546_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', '6')_priv_('3',)_-8.0_9_4",draw_deck_3,1.01,"g_547_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '8', '8')_priv_('9',)_1.5_4_4",take_discard_3,1.01,"g_548_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', 'A')_priv_('K',)_-4.5_8_4",take_discard_3,1.01,"g_551_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', '9')_priv_('8',)_-6.5_K_4",take_discard_3,1.01,"g_552_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'Q', 'Q')_priv_('A',)_3.0_2_4",take_discard_3,1.01,"g_554_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', 'K')_priv_('J',)_3.0_4_4",take_discard_3,1.01,"g_558_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'A', 'J')_priv_('3',)_-12.0_9_4",take_discard_3,1.01,"g_559_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', '7')_priv_('3',)_7.5_5_4",take_discard_3,1.01,"g_562_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', 'J')_priv_('J',)_-5.5_5_4",take_discard_3,1.01,"g_563_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'A')_priv_('3',)_-5.5_7_4",take_discard_3,1.01,"g_567_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', '6')_priv_('9',)_-4.0_9_4",take_discard_3,1.01,"g_572_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '6', '7')_priv_('A',)_-9.5_10_4",take_discard_3,1.01,"g_574_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'J', 'Q')_priv_('3',)_11.5_Q_4",take_discard_3,1.01,"g_577_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'J', 'Q')_priv_('K',)_-3.0_7_4",take_discard_3,1.01,"g_578_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '9', 'J')_priv_('7',)_3.5_J_4",take_discard_3,1.01,"g_579_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', '9')_priv_('K',)_-5.5_8_4",draw_deck_3,1.01,"g_580_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '4', '5')_priv_('9',)_-3.0_7_4",take_discard_3,1.01,"g_581_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', '8', 'K')_priv_('J',)_-5.5_5_4",take_discard_3,1.01,"g_582_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'K', 'K')_priv_('Q',)_1.5_4_4",take_discard_3,1.01,"g_583_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '5')_priv_('6',)_-7.0_K_4",take_discard_3,1.01,"g_586_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'J', 'K')_priv_('4',)_12.0_K_4",take_discard_3,1.01,"g_588_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '7', '8')_priv_('10',)_4.0_A_4",take_discard_3,1.01,"g_591_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', 'J')_priv_('2',)_-3.5_A_4",take_discard_3,1.01,"g_593_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', '7')_priv_('10',)_0.0_10_4",take_discard_3,1.01,"g_595_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', '9')_priv_('8',)_0.0_3_4",take_discard_3,1.01,"g_596_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', '7')_priv_('3',)_-12.5_9_4",take_discard_3,1.01,"g_597_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'J', 'Q')_priv_('J',)_9.0_Q_4",take_discard_3,1.01,"g_602_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', '8', 'J')_priv_('7',)_4.0_A_4",take_discard_3,1.01,"g_603_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', '8')_priv_('6',)_3.0_J_4",take_discard_2,1.01,"g_604_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('6', 'J', 'Q')_priv_('K',)_14.0_Q_4",take_discard_3,1.01,"g_605_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', '9')_priv_('2',)_-10.0_K_4",draw_deck_3,1.01,"g_607_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', 'A', 'J')_priv_('9',)_-5.0_10_4",take_discard_3,1.01,"g_609_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'K', 'Q')_priv_('8',)_2.5_J_4",take_discard_2,1.01,"g_610_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('3', '4', 'A')_priv_('4',)_-14.0_10_4",take_discard_3,1.01,"g_612_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'J', 'Q')_priv_('8',)_-0.5_3_4",take_discard_3,1.01,"g_615_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'J', 'J')_priv_('8',)_-3.0_7_4",take_discard_3,1.01,"g_617_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '8', '9')_priv_('A',)_7.5_8_4",take_discard_3,1.01,"g_621_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'J', 'J')_priv_('8',)_2.0_3_4",take_discard_3,1.01,"g_624_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', 'K')_priv_('J',)_-3.0_2_4",take_discard_3,1.01,"g_625_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', 'Q')_priv_('5',)_-5.5_8_4",take_discard_3,1.01,"g_626_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '6', 'K')_priv_('5',)_3.0_J_4",take_discard_3,1.01,"g_630_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'Q')_priv_('Q',)_-12.0_2_4",draw_deck_flip_3,1.01,"g_633_r_4: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('J', 'J', 'J')_priv_('K',)_-2.0_8_4",take_discard_3,1.01,"g_635_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', 'J')_priv_('2',)_-1.0_2_4",take_discard_3,1.01,"g_636_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', '9', 'Q')_priv_('A',)_-1.0_A_4",take_discard_3,1.01,"g_637_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'A', 'Q')_priv_('K',)_1.5_3_4",take_discard_3,1.01,"g_640_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '9', 'K')_priv_('7',)_7.5_5_4",take_discard_3,1.01,"g_641_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'A')_priv_('6',)_0.0_3_4",take_discard_3,1.01,"g_642_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'A', 'J')_priv_('9',)_0.0_4_4",take_discard_3,1.01,"g_643_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '5', '6')_priv_('7',)_0.0_4_4",take_discard_3,1.01,"g_645_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '8', 'A')_priv_('A',)_-11.5_Q_4",take_discard_3,1.01,"g_646_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'A', 'J')_priv_('4',)_-6.5_K_4",take_discard_3,1.01,"g_649_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', '9')_priv_('A',)_-1.0_A_4",take_discard_3,1.01,"g_650_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'Q')_priv_('4',)_-7.5_3_4",take_discard_3,1.01,"g_651_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', '9')_priv_('6',)_-0.5_4_4",take_discard_3,1.01,"g_653_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'A')_priv_('Q',)_4.5_J_4",take_discard_3,1.01,"g_654_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', 'A')_priv_('J',)_-4.0_4_4",take_discard_3,1.01,"g_657_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', '9')_priv_('5',)_-6.5_10_4",draw_deck_3,1.01,"g_658_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('6', 'J', 'J')_priv_('K',)_0.5_5_4",take_discard_3,1.01,"g_659_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '7', 'K')_priv_('4',)_1.0_J_4",take_discard_3,1.01,"g_660_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '5', 'J')_priv_('2',)_-8.0_6_4",take_discard_3,1.01,"g_661_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'A')_priv_('8',)_10.0_6_4",take_discard_3,1.01,"g_664_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', 'J')_priv_('2',)_-7.5_5_4",take_discard_2,1.01,"g_665_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('3', '9', 'K')_priv_('10',)_-3.0_6_4",take_discard_3,1.01,"g_667_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'J', 'J')_priv_('K',)_3.5_A_4",take_discard_3,1.01,"g_668_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'A')_priv_('8',)_8.0_4_4",take_discard_3,1.01,"g_669_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', '5')_priv_('4',)_0.5_5_4",take_discard_3,1.01,"g_673_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', 'A')_priv_('2',)_2.0_A_4",take_discard_3,1.01,"g_676_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '7', 'A')_priv_('2',)_-10.5_8_4",take_discard_3,1.01,"g_677_r_4: {'type': 'take_discard', 'position': 3}"
